UDI,Product ID,Type,Air temperature,Process temperature,Rotational speed,Torque,Tool wear,Machine failure,TWF,HDF,PWF,OSF,RNF
7619,M22478,M,300.5,311.4,1312,51.4,60,0,0,0,0,0,0
7620,L54799,L,300.6,311.5,1459,47.0,63,0,0,0,0,0,0
7621,L54800,L,300.5,311.5,1651,36.9,65,0,0,0,0,0,0
7622,L54801,L,300.5,311.5,1490,38.4,67,0,0,0,0,0,0
7623,M22482,M,300.6,311.6,1473,31.5,69,0,0,0,0,0,0
7624,L54803,L,300.6,311.7,1734,29.9,72,0,0,0,0,0,0
7625,L54804,L,300.6,311.7,1507,45.5,74,0,0,0,0,0,0
7626,L54805,L,300.6,311.7,1556,34.9,76,0,0,0,0,0,0
7627,H37040,H,300.5,311.6,1351,53.5,78,0,0,0,0,0,0
7628,L54807,L,300.5,311.7,1445,44.8,83,0,0,0,0,0,0
7629,L54808,L,300.5,311.7,1619,32.7,85,0,0,0,0,0,0
7630,M22489,M,300.5,311.7,1269,64.0,87,0,0,0,0,0,0
7631,L54810,L,300.5,311.6,1534,37.7,90,0,0,0,0,0,0
7632,L54811,L,300.5,311.6,1444,49.3,92,0,0,0,0,0,0
7633,L54812,L,300.5,311.6,1744,26.8,94,0,0,0,0,0,0
7634,L54813,L,300.4,311.5,1441,44.6,96,0,0,0,0,0,0
7635,M22494,M,300.3,311.3,1506,40.7,98,0,0,0,0,0,0
7636,L54815,L,300.3,311.4,1526,38.5,101,0,0,0,0,0,0
7637,L54816,L,300.4,311.5,1704,29.7,103,0,0,0,0,0,0
7638,H37051,H,300.4,311.4,1445,52.4,105,0,0,0,0,0,0
7639,L54818,L,300.5,311.5,1661,35.9,110,0,0,0,0,0,0
7640,L54819,L,300.5,311.4,1466,41.8,112,0,0,0,0,0,0
7641,L54820,L,300.4,311.3,1608,35.1,114,0,0,0,0,0,0
7642,M22501,M,300.4,311.4,1352,57.3,116,0,0,0,0,0,0
7643,M22502,M,300.4,311.4,1604,31.7,119,0,0,0,0,0,0
7644,H37057,H,300.4,311.4,1427,50.7,122,0,0,0,0,0,0
7645,L54824,L,300.4,311.4,1424,44.6,127,0,0,0,0,0,0
7646,L54825,L,300.4,311.4,1662,29.3,129,0,0,0,0,0,0
7647,L54826,L,300.4,311.4,1936,23.9,131,0,0,0,0,0,0
7648,L54827,L,300.4,311.4,1728,31.7,133,0,0,0,0,0,0
7649,L54828,L,300.4,311.4,1552,28.8,135,0,0,0,0,0,0
7650,H37063,H,300.4,311.5,1662,29.0,137,0,0,0,0,0,0
7651,L54830,L,300.3,311.4,1343,57.7,142,0,0,0,0,0,0
7652,M22511,M,300.4,311.5,1476,32.6,144,0,0,0,0,0,0
7653,L54832,L,300.3,311.4,1346,51.1,147,0,0,0,0,0,0
7654,L54833,L,300.4,311.5,1492,44.6,149,0,0,0,0,0,0
7655,M22514,M,300.3,311.5,1540,41.5,151,0,0,0,0,0,0
7656,L54835,L,300.4,311.5,1596,32.5,154,0,0,0,0,0,0
7657,L54836,L,300.5,311.6,1541,47.8,156,0,0,0,0,0,0
7658,L54837,L,300.5,311.6,1661,30.0,158,0,0,0,0,0,0
7659,M22518,M,300.4,311.6,1359,55.4,160,0,0,0,0,0,0
7660,L54839,L,300.5,311.6,1528,42.4,163,0,0,0,0,0,0
7661,M22520,M,300.5,311.6,1246,52.9,165,0,0,0,0,0,0
7662,L54841,L,300.5,311.6,1575,32.5,168,0,0,0,0,0,0
7663,M22522,M,300.5,311.6,1658,30.4,170,0,0,0,0,0,0
7664,L54843,L,300.5,311.6,1385,54.8,173,0,0,0,0,0,0
7665,H37078,H,300.5,311.7,1454,50.3,175,0,0,0,0,0,0
7666,L54845,L,300.5,311.6,1497,40.5,180,0,0,0,0,0,0
7667,M22526,M,300.6,311.7,1424,50.8,182,0,0,0,0,0,0
7668,L54847,L,300.6,311.7,1528,43.9,185,0,0,0,0,0,0
7669,L54848,L,300.6,311.8,1539,37.0,187,0,0,0,0,0,0
7670,L54849,L,300.7,311.8,1336,58.4,189,1,0,0,0,1,0
7671,L54850,L,300.5,311.6,1525,37.6,191,0,0,0,0,0,0
7672,M22531,M,300.5,311.6,1456,51.1,193,0,0,0,0,0,0
7673,M22532,M,300.5,311.7,2141,17.2,196,0,0,0,0,0,0
7674,M22533,M,300.5,311.6,1476,39.1,199,0,0,0,0,0,0
7675,L54854,L,300.5,311.6,1509,47.2,202,0,0,0,0,0,0
7676,L54855,L,300.5,311.6,1447,45.4,204,0,0,0,0,0,0
7677,L54856,L,300.6,311.7,1448,49.1,206,0,0,0,0,0,0
7678,L54857,L,300.6,311.7,1428,52.6,208,0,0,0,0,0,0
7679,M22538,M,300.6,311.7,1389,52.1,210,0,0,0,0,0,0
7680,L54859,L,300.7,311.7,1635,32.4,213,0,0,0,0,0,0
7681,L54860,L,300.7,311.7,1395,43.7,215,0,0,0,0,0,0
7682,L54861,L,300.7,311.8,1443,43.7,217,0,0,0,0,0,0
7683,M22542,M,300.7,311.7,1412,49.1,219,0,0,0,0,0,0
7684,L54863,L,300.7,311.7,1524,43.5,222,0,0,0,0,0,0
7685,M22544,M,300.7,311.8,1407,42.4,224,0,0,0,0,0,0
7686,L54865,L,300.8,311.7,1397,43.5,227,0,0,0,0,0,0
7687,M22546,M,300.7,311.7,1504,36.9,229,0,0,0,0,0,0
7688,M22547,M,300.7,311.7,2097,18.9,232,1,1,0,0,0,0
7689,L54868,L,300.6,311.7,1553,39.8,0,0,0,0,0,0,0
7690,L54869,L,300.6,311.7,1432,39.2,2,0,0,0,0,0,0
7691,M22550,M,300.5,311.6,1577,36.5,4,0,0,0,0,0,0
7692,M22551,M,300.5,311.5,1370,56.1,7,0,0,0,0,0,0
7693,H37106,H,300.5,311.6,1506,36.2,10,0,0,0,0,0,0
7694,L54873,L,300.6,311.6,1964,21.4,15,0,0,0,0,0,0
7695,H37108,H,300.6,311.7,1500,36.7,17,0,0,0,0,0,0
7696,L54875,L,300.6,311.7,1488,47.7,22,0,0,0,0,0,0
7697,H37110,H,300.6,311.5,1282,60.2,24,0,0,0,0,0,0
7698,L54877,L,300.5,311.4,1400,45.1,29,0,0,0,0,0,0
7699,L54878,L,300.6,311.5,1419,38.6,31,0,0,0,0,0,0
7700,M22559,M,300.7,311.5,1441,40.6,33,0,0,0,0,0,0
7701,M22560,M,300.7,311.6,1348,62.5,36,0,0,0,0,0,0
7702,H37115,H,300.8,311.7,1468,38.7,39,0,0,0,0,0,0
7703,M22562,M,300.7,311.7,1701,30.8,44,0,0,0,0,0,0
7704,H37117,H,300.7,311.7,1864,23.6,47,0,0,0,0,0,0
7705,M22564,M,300.6,311.6,1630,31.8,52,0,0,0,0,0,0
7706,L54885,L,300.5,311.5,1316,49.7,55,0,0,0,0,0,0
7707,L54886,L,300.5,311.5,1708,31.2,57,0,0,0,0,0,0
7708,H37121,H,300.5,311.4,1679,27.5,59,0,0,0,0,0,0
7709,L54888,L,300.5,311.4,1709,32.3,64,0,0,0,0,0,0
7710,L54889,L,300.5,311.4,1445,41.5,66,0,0,0,0,0,0
7711,M22570,M,300.5,311.4,1390,51.9,68,0,0,0,0,0,0
7712,L54891,L,300.4,311.4,1309,55.5,71,0,0,0,0,0,0
7713,L54892,L,300.5,311.5,1499,37.6,73,0,0,0,0,0,0
7714,M22573,M,300.5,311.4,2072,18.8,75,0,0,0,0,0,0
7715,L54894,L,300.5,311.5,1487,43.0,78,0,0,0,0,0,0
7716,L54895,L,300.5,311.5,1302,49.6,80,0,0,0,0,0,0
7717,M22576,M,300.5,311.5,1378,48.2,82,0,0,0,0,0,0
7718,L54897,L,300.5,311.6,1365,53.0,85,0,0,0,0,0,0
7719,H37132,H,300.6,311.7,1427,44.6,87,0,0,0,0,0,0
7720,H37133,H,300.6,311.7,1535,33.3,92,0,0,0,0,0,0
7721,H37134,H,300.5,311.6,1476,41.7,97,0,0,0,0,0,0
7722,L54901,L,300.5,311.6,1425,42.4,102,0,0,0,0,0,0
7723,L54902,L,300.5,311.7,1409,54.7,104,0,0,0,0,0,0
7724,L54903,L,300.5,311.6,1730,30.2,106,0,0,0,0,0,0
7725,M22584,M,300.5,311.6,1454,41.4,108,0,0,0,0,0,0
7726,L54905,L,300.6,311.7,1744,26.9,111,0,0,0,0,0,0
7727,M22586,M,300.8,311.9,1761,29.0,113,0,0,0,0,0,0
7728,M22587,M,300.7,311.9,1657,30.9,116,0,0,0,0,0,0
7729,L54908,L,300.7,311.8,1420,47.0,119,0,0,0,0,0,0
7730,H37143,H,300.7,311.9,1329,59.2,121,0,0,0,0,0,0
7731,L54910,L,300.6,311.9,1472,44.2,126,0,0,0,0,0,0
7732,L54911,L,300.6,312,1566,30.1,128,0,0,0,0,0,0
7733,L54912,L,300.6,312,1430,42.7,130,0,0,0,0,0,0
7734,L54913,L,300.6,312,1481,40.9,132,0,0,0,0,0,0
7735,L54914,L,300.6,312,1670,29.4,134,0,0,0,0,0,0
7736,L54915,L,300.6,312,1406,55.1,136,0,0,0,0,0,0
7737,H37150,H,300.6,312.1,1354,46.9,138,0,0,0,0,0,0
7738,M22597,M,300.5,312,1985,19.3,143,0,0,0,0,0,0
7739,M22598,M,300.5,312,1263,60.8,146,0,0,0,0,0,0
7740,L54919,L,300.5,311.9,1576,31.1,149,0,0,0,0,0,0
7741,L54920,L,300.5,312,1453,45.1,151,0,0,0,0,0,0
7742,L54921,L,300.5,312,1478,39.0,153,0,0,0,0,0,0
7743,M22602,M,300.5,311.9,1323,57.9,155,0,0,0,0,0,0
7744,L54923,L,300.5,311.9,1710,28.4,158,0,0,0,0,0,0
7745,L54924,L,300.4,311.7,1314,59.5,160,0,0,0,0,0,0
7746,L54925,L,300.4,311.7,1460,39.6,162,0,0,0,0,0,0
7747,M22606,M,300.4,311.7,1508,45.4,164,0,0,0,0,0,0
7748,M22607,M,300.5,311.8,1331,55.3,167,0,0,0,0,0,0
7749,L54928,L,300.4,311.7,1515,47.4,170,0,0,0,0,0,0
7750,L54929,L,300.4,311.6,1674,33.0,172,0,0,0,0,0,0
7751,L54930,L,300.4,311.7,1444,51.2,174,0,0,0,0,0,0
7752,M22611,M,300.4,311.7,1398,42.6,176,0,0,0,0,0,0
7753,M22612,M,300.4,311.7,1832,24.2,179,0,0,0,0,0,0
7754,M22613,M,300.5,311.8,1591,42.0,182,0,0,0,0,0,0
7755,M22614,M,300.4,311.7,1478,39.9,185,0,0,0,0,0,0
7756,M22615,M,300.4,311.8,1362,47.6,188,0,0,0,0,0,0
7757,L54936,L,300.5,311.8,1368,57.9,191,1,0,0,0,1,0
7758,M22617,M,300.3,311.7,1723,28.3,193,0,0,0,0,0,0
7759,L54938,L,300.4,311.8,1689,30.8,196,0,0,0,0,0,0
7760,L54939,L,300.4,311.8,1272,59.2,198,1,0,0,0,1,0
7761,M22620,M,300.4,311.7,1511,33.0,200,0,0,0,0,0,0
7762,H37175,H,300.4,311.6,1715,30.8,203,0,0,0,0,0,0
7763,M22622,M,300.3,311.5,1400,43.8,0,0,0,0,0,0,0
7764,L54943,L,300.4,311.6,1200,76.6,3,1,0,0,1,0,0
7765,M22624,M,300.4,311.7,1555,38.7,5,0,0,0,0,0,0
7766,H37179,H,300.3,311.6,1427,56.2,8,0,0,0,0,0,0
7767,L54946,L,300.3,311.4,1318,52.7,13,0,0,0,0,0,0
7768,H37181,H,300.2,311.4,1319,54.6,15,0,0,0,0,0,0
7769,M22628,M,300.2,311.4,1960,20.9,20,0,0,0,0,0,0
7770,L54949,L,300.3,311.5,1552,38.9,23,0,0,0,0,0,0
7771,L54950,L,300.3,311.5,1548,32.2,25,0,0,0,0,0,0
7772,L54951,L,300.3,311.6,1709,29.5,27,0,0,0,0,0,0
7773,H37186,H,300.3,311.5,1464,41.0,29,0,0,0,0,0,0
7774,L54953,L,300.3,311.4,1759,24.8,34,0,0,0,0,0,0
7775,L54954,L,300.3,311.5,1634,31.9,36,0,0,0,0,0,0
7776,L54955,L,300.3,311.5,1663,33.6,38,0,0,0,0,0,0
7777,M22636,M,300.3,311.5,1445,47.3,40,0,0,0,0,0,0
7778,L54957,L,300.3,311.5,1695,25.6,43,0,0,0,0,0,0
7779,L54958,L,300.4,311.6,1517,39.0,45,0,0,0,0,0,0
7780,L54959,L,300.5,311.7,1811,26.8,47,0,0,0,0,0,0
7781,L54960,L,300.4,311.6,1815,23.5,49,0,0,0,0,0,0
7782,L54961,L,300.4,311.7,1513,40.0,51,0,0,0,0,0,0
7783,M22642,M,300.4,311.6,1518,36.4,53,0,0,0,0,0,0
7784,L54963,L,300.3,311.5,1667,28.8,56,0,0,0,0,0,0
7785,L54964,L,300.3,311.5,1403,60.1,58,0,0,0,0,0,0
7786,L54965,L,300.2,311.5,1383,42.1,60,0,0,0,0,0,0
7787,L54966,L,300.3,311.5,1466,46.2,62,0,0,0,0,0,0
7788,L54967,L,300.3,311.5,1378,47.5,64,0,0,0,0,0,0
7789,M22648,M,300.2,311.5,1547,40.9,66,0,0,0,0,0,0
7790,L54969,L,300.2,311.5,1495,38.5,69,0,0,0,0,0,0
7791,L54970,L,300.1,311.4,1729,29.3,71,0,0,0,0,0,0
7792,L54971,L,300.1,311.4,1418,47.7,73,0,0,0,0,0,0
7793,H37206,H,300.1,311.4,1485,40.4,75,0,0,0,0,0,0
7794,L54973,L,300.1,311.5,1434,40.8,80,0,0,0,0,0,0
7795,M22654,M,300.2,311.6,1415,55.8,82,0,0,0,0,0,0
7796,H37209,H,300.1,311.6,1674,29.6,85,0,0,0,0,0,0
7797,L54976,L,300.1,311.5,1454,52.4,90,0,0,0,0,0,0
7798,L54977,L,300.0,311.4,1476,39.0,92,0,0,0,0,0,0
7799,L54978,L,300.0,311.5,1812,28.3,94,0,0,0,0,0,0
7800,L54979,L,300.0,311.4,1374,41.9,96,0,0,0,0,0,0
7801,M22660,M,300.1,311.4,1524,40.6,98,0,0,0,0,0,0
7802,L54981,L,300.0,311.4,1383,49.6,101,0,0,0,0,0,0
7803,L54982,L,299.9,311.3,1429,58.2,103,0,0,0,0,0,0
7804,M22663,M,299.8,311.3,1517,41.2,105,0,0,0,0,0,0
7805,M22664,M,299.9,311.4,1480,44.9,108,0,0,0,0,0,0
7806,L54985,L,299.9,311.4,1706,28.8,111,0,0,0,0,0,0
7807,L54986,L,300.0,311.5,1349,48.6,113,0,0,0,0,0,0
7808,M22667,M,300.0,311.5,1451,49.0,115,0,0,0,0,0,0
7809,L54988,L,299.9,311.4,1627,36.7,118,0,0,0,0,0,0
7810,M22669,M,300.0,311.4,1537,35.4,120,0,0,0,0,0,0
7811,L54990,L,300.1,311.5,2218,17.0,123,0,0,0,0,0,0
7812,M22671,M,300.0,311.4,1466,39.0,125,0,0,0,0,0,0
7813,L54992,L,300.0,311.5,1666,32.0,128,0,0,0,0,0,0
7814,L54993,L,300.0,311.5,1455,41.7,130,0,0,0,0,0,0
7815,L54994,L,300.0,311.4,1927,24.6,132,0,0,0,0,0,0
7816,M22675,M,299.9,311.3,1703,28.4,134,0,0,0,0,0,0
7817,L54996,L,299.8,311.2,1533,35.9,137,0,0,0,0,0,0
7818,H37231,H,299.8,311.3,1785,25.4,139,0,0,0,0,0,0
7819,L54998,L,299.8,311.2,2142,16.6,144,0,0,0,0,0,0
7820,L54999,L,299.8,311.2,1369,46.2,146,0,0,0,0,0,0
7821,M22680,M,299.8,311.2,1706,29.2,148,0,0,0,0,0,0
7822,L55001,L,299.9,311.3,1802,24.4,151,0,0,0,0,0,0
7823,H37236,H,299.9,311.3,1413,41.8,153,0,0,0,0,0,0
7824,L55003,L,300.0,311.3,1484,53.2,158,0,0,0,0,0,0
7825,L55004,L,299.9,311.3,1535,38.1,160,0,0,0,0,0,0
7826,M22685,M,299.9,311.2,1579,35.5,162,0,0,0,0,0,0
7827,L55006,L,299.8,311.1,1300,64.2,165,0,0,0,0,0,0
7828,M22687,M,299.8,311.1,1452,44.3,167,0,0,0,0,0,0
7829,M22688,M,299.8,311.1,1562,35.7,170,0,0,0,0,0,0
7830,L55009,L,299.8,311.2,1664,28.3,173,0,0,0,0,0,0
7831,H37244,H,299.9,311.2,1495,35.8,175,0,0,0,0,0,0
7832,M22691,M,300.0,311.4,1533,42.6,180,0,0,0,0,0,0
7833,L55012,L,300.0,311.4,1484,37.0,183,0,0,0,0,0,0
7834,L55013,L,300.0,311.4,1604,38.7,185,0,0,0,0,0,0
7835,L55014,L,300.0,311.4,1483,45.6,187,0,0,0,0,0,0
7836,L55015,L,300.1,311.5,1549,34.7,189,0,0,0,0,0,0
7837,L55016,L,300.1,311.4,1604,35.0,191,0,0,0,0,0,0
7838,L55017,L,300.2,311.5,1685,31.0,193,0,0,0,0,0,0
7839,L55018,L,300.2,311.6,1372,49.2,195,0,0,0,0,0,0
7840,L55019,L,300.3,311.6,1374,47.4,197,0,0,0,0,0,0
7841,L55020,L,300.2,311.6,1606,31.0,199,0,0,0,0,0,0
7842,L55021,L,300.1,311.5,1471,47.2,201,0,0,0,0,0,0
7843,L55022,L,300.1,311.5,1659,31.1,203,0,0,0,0,0,0
7844,M22703,M,300.1,311.7,1400,48.5,205,0,0,0,0,0,0
7845,L55024,L,300.1,311.7,1503,42.6,208,0,0,0,0,0,0
7846,L55025,L,300.2,311.8,1798,23.2,210,0,0,0,0,0,0
7847,M22706,M,300.2,311.6,1608,35.0,212,0,0,0,0,0,0
7848,L55027,L,300.2,311.6,1322,50.9,215,0,0,0,0,0,0
7849,H37262,H,300.2,311.6,1547,37.7,217,0,0,0,0,0,0
7850,M22709,M,300.3,311.7,1374,47.9,222,1,1,0,0,0,0
7851,M22710,M,300.3,311.7,1447,36.8,0,0,0,0,0,0,0
7852,L55031,L,300.4,311.7,1373,47.2,3,0,0,0,0,0,0
7853,L55032,L,300.3,311.7,1515,37.5,5,0,0,0,0,0,0
7854,L55033,L,300.3,311.7,1317,56.5,7,0,0,0,0,0,0
7855,L55034,L,300.3,311.8,1551,37.2,9,0,0,0,0,0,0
7856,M22715,M,300.3,311.8,1592,32.1,11,0,0,0,0,0,0
7857,L55036,L,300.4,311.8,1433,42.2,14,0,0,0,0,0,0
7858,L55037,L,300.5,311.9,1432,43.1,16,0,0,0,0,0,0
7859,L55038,L,300.5,311.9,1350,51.7,18,0,0,0,0,0,0
7860,M22719,M,300.5,311.9,1370,44.8,20,0,0,0,0,0,0
7861,L55040,L,300.5,312,1415,44.6,23,0,0,0,0,0,0
7862,L55041,L,300.5,312,1498,42.9,25,0,0,0,0,0,0
7863,M22722,M,300.5,312,1382,54.1,27,0,0,0,0,0,0
7864,M22723,M,300.5,311.9,1511,44.5,30,0,0,0,0,0,0
7865,L55044,L,300.5,311.9,1330,59.5,33,0,0,0,0,0,0
7866,L55045,L,300.5,311.9,1383,50.5,35,0,0,0,0,0,0
7867,L55046,L,300.5,311.9,1431,49.4,37,0,0,0,0,0,0
7868,L55047,L,300.5,312,1461,38.1,39,0,0,0,0,0,0
7869,H37282,H,300.4,311.9,1438,46.7,41,0,0,0,0,0,1
7870,M22729,M,300.5,312,1779,27.7,46,0,0,0,0,0,0
7871,M22730,M,300.6,312.1,1293,52.3,49,0,0,0,0,0,0
7872,L55051,L,300.6,312.2,1308,54.7,52,0,0,0,0,0,0
7873,L55052,L,300.6,312.3,1532,37.2,54,0,0,0,0,0,0
7874,L55053,L,300.7,312.4,1470,38.6,56,0,0,0,0,0,0
7875,L55054,L,300.7,312.3,1548,37.9,58,0,0,0,0,0,0
7876,L55055,L,300.7,312.3,1898,24.0,60,0,0,0,0,0,0
7877,H37290,H,300.7,312.2,1335,49.0,62,0,0,0,0,0,0
7878,L55057,L,300.7,312.3,1420,53.8,67,0,0,0,0,0,0
7879,L55058,L,300.7,312.3,1418,49.0,69,0,0,0,0,0,0
7880,M22739,M,300.8,312.3,1535,40.3,71,0,0,0,0,0,0
7881,H37294,H,300.7,312.4,1457,47.2,74,0,0,0,0,0,0
7882,L55061,L,300.8,312.4,1493,39.1,79,0,0,0,0,0,0
7883,H37296,H,300.7,312.3,1670,27.3,81,0,0,0,0,0,0
7884,H37297,H,300.7,312.3,1446,45.4,86,0,0,0,0,0,0
7885,L55064,L,300.8,312.4,1465,59.1,91,1,0,0,1,0,0
7886,L55065,L,300.7,312.3,1590,36.3,93,0,0,0,0,0,0
7887,M22746,M,300.6,312.2,2174,18.5,95,0,0,0,0,0,0
7888,L55067,L,300.7,312.4,1590,37.9,98,0,0,0,0,0,0
7889,L55068,L,300.7,312.3,1577,33.2,100,0,0,0,0,0,0
7890,M22749,M,300.7,312.4,1371,61.7,102,0,0,0,0,0,0
7891,L55070,L,300.8,312.4,1767,25.6,105,0,0,0,0,0,0
7892,L55071,L,300.8,312.5,1517,39.2,107,0,0,0,0,0,0
7893,M22752,M,300.9,312.6,1555,40.6,109,0,0,0,0,0,0
7894,L55073,L,300.9,312.7,1416,43.8,112,0,0,0,0,0,0
7895,M22754,M,300.8,312.6,1588,35.6,114,0,0,0,0,0,0
7896,L55075,L,300.8,312.6,1422,50.0,117,0,0,0,0,0,0
7897,L55076,L,300.8,312.6,1376,53.6,119,0,0,0,0,0,0
7898,L55077,L,300.8,312.5,1434,50.7,121,0,0,0,0,0,0
7899,L55078,L,300.8,312.5,1423,47.3,123,0,0,0,0,0,0
7900,L55079,L,300.9,312.4,1364,52.5,125,0,0,0,0,0,0
7901,L55080,L,300.8,312.4,1825,23.8,127,0,0,0,0,0,0
7902,L55081,L,300.8,312.4,1365,44.5,129,0,0,0,0,0,0
7903,M22762,M,300.7,312.3,1430,47.2,131,0,0,0,0,0,0
7904,L55083,L,300.8,312.3,1435,44.8,134,0,0,0,0,0,0
7905,M22764,M,300.8,312.4,1811,25.1,136,0,0,0,0,0,0
7906,M22765,M,300.8,312.4,1465,43.7,139,0,0,0,0,0,0
7907,L55086,L,300.9,312.4,1372,51.0,142,0,0,0,0,0,0
7908,L55087,L,300.8,312.3,1858,26.3,144,0,0,0,0,0,0
7909,L55088,L,300.7,312.3,1715,26.8,146,0,0,0,0,0,0
7910,L55089,L,300.7,312.2,1590,38.5,148,0,0,0,0,0,0
7911,M22770,M,300.8,312.2,1664,25.7,150,0,0,0,0,0,0
7912,L55091,L,300.7,312.1,1512,36.9,153,0,0,0,0,0,0
7913,L55092,L,300.7,312.1,1498,44.0,155,0,0,0,0,0,0
7914,L55093,L,300.7,312.1,1395,41.9,157,0,0,0,0,0,0
7915,H37328,H,300.7,312.1,1490,43.1,159,0,0,0,0,0,0
7916,H37329,H,300.8,312.1,1527,35.1,164,0,0,0,0,0,0
7917,L55096,L,300.8,312.1,1512,37.1,169,0,0,0,0,0,0
7918,L55097,L,300.9,312.1,1474,42.4,171,0,0,0,0,0,0
7919,L55098,L,300.8,312.1,1505,41.3,173,0,0,0,0,0,0
7920,L55099,L,300.8,312,1496,40.0,175,0,0,0,0,0,0
7921,L55100,L,300.8,312,1382,49.3,177,0,0,0,0,0,0
7922,L55101,L,300.7,311.9,1419,47.7,179,0,0,0,0,0,0
7923,L55102,L,300.7,311.9,1462,39.7,181,0,0,0,0,0,0
7924,M22783,M,300.8,312,1450,45.0,183,0,0,0,0,0,0
7925,H37338,H,300.7,311.9,1389,46.5,186,0,0,0,0,0,0
7926,M22785,M,300.7,311.9,1697,28.2,191,0,0,0,0,0,0
7927,L55106,L,300.7,311.9,1335,57.1,194,1,0,0,0,1,0
7928,L55107,L,300.7,311.9,1476,42.0,196,0,0,0,0,0,0
7929,L55108,L,300.6,311.7,1497,43.6,198,0,0,0,0,0,0
7930,M22789,M,300.6,311.6,1669,29.2,200,0,0,0,0,0,0
7931,L55110,L,300.6,311.6,1455,48.0,203,0,0,0,0,0,0
7932,L55111,L,300.7,311.7,1499,38.4,205,0,0,0,0,0,0
7933,L55112,L,300.7,311.8,1478,41.9,207,0,0,0,0,0,0
7934,L55113,L,300.8,311.8,1928,21.8,209,0,0,0,0,0,0
7935,M22794,M,300.8,311.9,1621,28.3,211,0,0,0,0,0,0
7936,M22795,M,300.8,311.9,1356,44.3,214,0,0,0,0,0,0
7937,L55116,L,300.8,311.7,1490,46.4,217,0,0,0,0,0,0
7938,L55117,L,300.8,311.7,1578,31.4,219,0,0,0,0,0,0
7939,L55118,L,300.8,311.7,1681,31.3,221,0,0,0,0,0,0
7940,L55119,L,300.8,311.8,1417,43.4,223,0,0,0,0,0,0
7941,M22800,M,300.7,311.7,1532,40.0,0,0,0,0,0,0,0
7942,M22801,M,300.7,311.7,1499,38.9,3,0,0,0,0,0,0
7943,L55122,L,300.8,311.7,1432,45.8,6,0,0,0,0,0,0
7944,L55123,L,300.8,311.7,1753,29.0,8,0,0,0,0,0,0
7945,L55124,L,300.8,311.7,1414,49.0,10,0,0,0,0,0,0
7946,L55125,L,300.8,311.7,1655,32.2,12,0,0,0,0,0,0
7947,L55126,L,300.8,311.6,1516,35.6,14,0,0,0,0,0,0
7948,L55127,L,300.8,311.7,1426,45.5,16,0,0,0,0,0,0
7949,L55128,L,300.8,311.7,1479,39.4,18,0,0,0,0,0,0
7950,M22809,M,300.7,311.5,1569,36.4,20,0,0,0,0,0,0
7951,L55130,L,300.8,311.6,1568,36.0,23,0,0,0,0,0,0
7952,M22811,M,300.9,311.8,1843,24.5,25,0,0,0,0,0,0
7953,M22812,M,300.9,311.9,1480,40.9,28,0,0,0,0,0,0
7954,L55133,L,301.0,312,1447,36.8,31,0,0,0,0,0,0
7955,L55134,L,301.0,311.9,1454,41.9,33,0,0,0,0,0,0
7956,M22815,M,300.9,311.9,1310,56.1,35,0,0,0,0,0,0
7957,H37370,H,300.9,311.9,1513,38.0,38,0,0,0,0,0,0
7958,H37371,H,300.9,311.9,2140,16.5,43,0,0,0,0,0,0
7959,L55138,L,301.0,312.1,1377,49.9,48,0,0,0,0,0,0
7960,L55139,L,301.0,312.1,1585,32.3,50,0,0,0,0,0,0
7961,H37374,H,301.1,312.2,1491,42.6,52,0,0,0,0,0,0
7962,L55141,L,301.0,312.2,1264,59.0,57,0,0,0,0,0,0
7963,L55142,L,301.0,312.2,1372,47.0,59,0,0,0,0,0,0
7964,L55143,L,301.0,312.2,1510,39.9,61,0,0,0,0,0,0
7965,L55144,L,300.9,312.1,1423,40.2,63,0,0,0,0,0,0
7966,L55145,L,301.1,312.3,1464,35.3,65,0,0,0,0,0,0
7967,L55146,L,301.0,312.2,1602,35.9,67,0,0,0,0,0,0
7968,M22827,M,301.0,312.2,1629,32.6,69,0,0,0,0,0,0
7969,L55148,L,300.9,312.2,1811,23.2,72,0,0,0,0,0,0
7970,L55149,L,300.9,312.1,1711,28.8,74,0,0,0,0,0,0
7971,M22830,M,300.9,312.1,1297,48.6,76,0,0,0,0,0,0
7972,L55151,L,301.0,312.1,1405,46.1,79,0,0,0,0,0,0
7973,L55152,L,301.1,312.2,1397,54.9,81,0,0,0,0,0,0
7974,L55153,L,301.1,312.3,1682,29.7,83,0,0,0,0,0,0
7975,L55154,L,301.2,312.3,1528,38.4,85,0,0,0,0,0,0
7976,M22835,M,301.2,312.3,1548,38.3,87,0,0,0,0,0,0
7977,H37390,H,301.2,312.4,1395,47.8,90,0,0,0,0,0,0
7978,L55157,L,301.2,312.4,1378,59.0,95,0,0,0,0,0,0
7979,L55158,L,301.2,312.4,1480,53.5,97,0,0,0,0,0,0
7980,M22839,M,301.2,312.4,1428,36.6,99,0,0,0,0,0,0
7981,M22840,M,301.2,312.4,1505,39.6,102,0,0,0,0,0,0
7982,L55161,L,301.0,312.3,1445,36.4,105,0,0,0,0,0,0
7983,L55162,L,301.0,312.3,1488,42.6,107,0,0,0,0,0,0
7984,L55163,L,301.0,312.2,1601,33.0,109,0,0,0,0,0,0
7985,L55164,L,301.0,312.3,1550,34.9,111,0,0,0,0,0,0
